Organism/Name,origin,order,family,subfamily,genus
Burkholderia virus phi52237,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phi6442,RefSeq-94,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phiE122,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phiE125,RefSeq-94,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phiE202,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phiE255,RefSeq-94,Caudovirales,Myoviridae,,Bcepmuvirus
Campylobacter phage CP30A,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter phage PC14,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Fletchervirus
Campylobacter phage vB_CjeM_Los1,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Fletchervirus
Campylobacter virus CP21,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus CP220,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus CP81,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter virus CPX,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter virus CPt10,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus IBB35,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus NCTC12673,RefSeq-94,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Caulobacter phage CcrColossus,RefSeq-94,Caudovirales,Siphoviridae,,
Caulobacter phage Cr30,RefSeq-94,Caudovirales,Myoviridae,,
Caulobacter phage Percy,RefSeq-94,Caudovirales,Podoviridae,,Aqualcavirus
Caulobacter phage phiCb5,RefSeq-94,,Leviviridae,,
Caulobacter virus Karma,RefSeq-94,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Magneto,RefSeq-94,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Rogue,RefSeq-94,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Swift,RefSeq-94,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus phiCbK,RefSeq-94,Caudovirales,Siphoviridae,,Phicbkvirus
Celeribacter phage P12053L,RefSeq-94,Caudovirales,Podoviridae,,
Cellulophaga phage phi10:1,RefSeq-94,Caudovirales,Siphoviridae,,
Cellulophaga phage phi12:1,RefSeq-94,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi12:2,RefSeq-94,,Microviridae,,
Cellulophaga phage phi12a:1,RefSeq-94,,Microviridae,,
Cellulophaga phage phi13:2,RefSeq-94,Caudovirales,Podoviridae,,
Cellulophaga phage phi14:2,RefSeq-94,,,,
Cellulophaga phage phi17:1,RefSeq-94,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi17:2,RefSeq-94,Caudovirales,Podoviridae,,Cba41virus
Cellulophaga phage phi18:1,RefSeq-94,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi18:3,RefSeq-94,Caudovirales,Podoviridae,,
Cellulophaga phage phi19:1,RefSeq-94,Caudovirales,Siphoviridae,,
Cellulophaga phage phi19:3,RefSeq-94,Caudovirales,Podoviridae,,
Cellulophaga phage phi38:1,RefSeq-94,Caudovirales,Podoviridae,,
Cellulophaga phage phi39:1,RefSeq-94,Caudovirales,Siphoviridae,,
Cellulophaga phage phi46:1,RefSeq-94,Caudovirales,Siphoviridae,,
Cellulophaga phage phi46:3,RefSeq-94,Caudovirales,Podoviridae,,
Cellulophaga phage phi48:2,RefSeq-94,,,,
Cellulophaga phage phi4:1,RefSeq-94,Caudovirales,Podoviridae,,Cba41virus
Cellulophaga phage phiSM,RefSeq-94,Caudovirales,Myoviridae,,
Cellulophaga phage phiST,RefSeq-94,Caudovirales,Siphoviridae,,Cbastvirus
Chimpanzee faeces associated microphage 1,RefSeq-94,,Microviridae,,
Chimpanzee faeces associated microphage 2,RefSeq-94,,Microviridae,,
Chimpanzee faeces associated microphage 3,RefSeq-94,,Microviridae,,
Chlamydia phage 2,RefSeq-94,,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia phage 4,RefSeq-94,,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia virus CPAR39,RefSeq-94,,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia virus Chp1,RefSeq-94,,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Citrobacter phage CF1 ERZ-2017,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage CR44b,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage CR8,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage CVT22,RefSeq-94,Caudovirales,Podoviridae,,
Citrobacter phage IME-CF2,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Margaery,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Merlin,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage Michonne,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage Miller,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Moogle,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage Moon,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage Mordin,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage SH1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage SH2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage SH3,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage SH4,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage phiCFP-1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Citrobacter phage vB_CfrM_CfP1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter virus Stevie,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Clavibacter phage CMP1,RefSeq-94,Caudovirales,Siphoviridae,,Cimpunavirus
Clavibacter phage CN1A,RefSeq-94,Caudovirales,Siphoviridae,,Cinunavirus
Clostridium phage CDMH1,RefSeq-94,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage PhiS63,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage c-st,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phi24R,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage phi3626,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phi8074-B1,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCD111,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCD146,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCD211,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCD38-2,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCD481-1,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCD505,RefSeq-94,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiCD506,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCD6356,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCDHM11,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM13,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM19,RefSeq-94,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiCP13O,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCP26F,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCP34O,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCP39-O,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCP7R,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage phiCPV4,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage phiCT19406A,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCT19406B,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCT19406C,RefSeq-94,,,,
Clostridium phage phiCT453A,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCT453B,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCT9441A,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCTC2A,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiCTC2B,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiCTP1,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiMMP01,RefSeq-94,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP02,RefSeq-94,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP03,RefSeq-94,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP04,RefSeq-94,Caudovirales,Myoviridae,,
Clostridium phage phiSM101,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium phage phiZP2,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage vB_CpeS-CP51,RefSeq-94,Caudovirales,Siphoviridae,,
Clostridium virus phiC2,RefSeq-94,Caudovirales,Myoviridae,,Cd119virus
Clostridium virus phiCD119,RefSeq-94,Caudovirales,Myoviridae,,Cd119virus
Clostridium virus phiCD27,RefSeq-94,Caudovirales,Myoviridae,,Cd119virus
Colwellia phage 9A,RefSeq-94,Caudovirales,Siphoviridae,,
Corynebacterium phage BFK20,RefSeq-94,Caudovirales,Siphoviridae,,Sasvirus
Corynebacterium phage C3PO,RefSeq-94,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage Darwin,RefSeq-94,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage P1201,RefSeq-94,Caudovirales,Siphoviridae,,Chunghsingvirus
Corynebacterium phage Poushou,RefSeq-94,Caudovirales,Siphoviridae,,Poushouvirus
Corynebacterium phage Zion,RefSeq-94,Caudovirales,Siphoviridae,,Ceetrepovirus
Croceibacter phage P2559S,RefSeq-94,Caudovirales,Siphoviridae,,
Croceibacter phage P2559Y,RefSeq-94,Caudovirales,Siphoviridae,,
Cronobacter phage CR3,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CR5,RefSeq-94,Caudovirales,Myoviridae,,
Cronobacter phage CR8,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CR9,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage Dev-CD-23823,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cronobacter phage Dev2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Cronobacter phage ENT39118,RefSeq-94,Caudovirales,Siphoviridae,,
Cronobacter phage ENT47670,RefSeq-94,Caudovirales,Myoviridae,,
Cronobacter phage PBES 02,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage S13,RefSeq-94,Caudovirales,Myoviridae,,
Cronobacter phage phiES15,RefSeq-94,Caudovirales,Siphoviridae,,
Cronobacter phage vB_CsaM_GAP161,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage vB_CsaM_GAP31,RefSeq-94,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Cronobacter phage vB_CsaM_GAP32,RefSeq-94,Caudovirales,Myoviridae,,Eneladusvirus
Cronobacter phage vB_CsaP_GAP52,RefSeq-94,Caudovirales,Podoviridae,,
Cronobacter phage vB_CskP_GAP227,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cronobacter virus Esp2949-1,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,
Cyanophage 9515-10a,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cyanophage KBS-P-1A,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cyanophage KBS-S-2A,RefSeq-94,,,,
Cyanophage MED4-117,RefSeq-94,,,,
Cyanophage NATL1A-7,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cyanophage NATL2A-133,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cyanophage P-RSM1,RefSeq-94,Caudovirales,Myoviridae,,
Cyanophage P-RSM6,RefSeq-94,Caudovirales,Myoviridae,,
Cyanophage P-SSP2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cyanophage P-TIM40,RefSeq-94,Caudovirales,Myoviridae,,
Cyanophage PP,RefSeq-94,Caudovirales,Podoviridae,,
Cyanophage PSS2,RefSeq-94,Caudovirales,Siphoviridae,,
Cyanophage S-RIM32,RefSeq-94,Caudovirales,Myoviridae,,
Cyanophage S-RIM50,RefSeq-94,Caudovirales,Myoviridae,,
Cyanophage S-TIM5,RefSeq-94,Caudovirales,Myoviridae,,
Cyanophage SS120-1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,
Cyanophage Syn30,RefSeq-94,Caudovirales,Myoviridae,,
Deep-sea thermophilic phage D6E,RefSeq-94,,,,
Deftia phage phiW-14,RefSeq-94,Caudovirales,Myoviridae,,
Delftia phage IME-DE1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Delftia phage RG-2014,RefSeq-94,Caudovirales,Podoviridae,,
Dickeya phage RC-2014,RefSeq-94,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus
Dickeya virus Limestone,RefSeq-94,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus
Dinoroseobacter phage DFL12phi1,RefSeq-94,Caudovirales,Podoviridae,,Dfl12virus
Dinoroseobacter phage vB_DshS-R5C,RefSeq-94,Caudovirales,Siphoviridae,,Nanhaivirus
Ecterococcus phage vB_EfaS_AL3,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Edwardsiella phage GF-2,RefSeq-94,Caudovirales,Myoviridae,,Gofduovirus
Edwardsiella phage KF-1,RefSeq-94,Caudovirales,Podoviridae,,Kf1virus
Edwardsiella phage MSW-3,RefSeq-94,Caudovirales,Myoviridae,,Msw3virus
Edwardsiella phage PEi20,RefSeq-94,Caudovirales,Myoviridae,,
Edwardsiella phage PEi21,RefSeq-94,Caudovirales,Myoviridae,,Msw3virus
Edwardsiella phage eiAU,RefSeq-94,Caudovirales,Siphoviridae,,Eiauvirus
Edwardsiella phage eiAU-183,RefSeq-94,Caudovirales,Siphoviridae,,Eiauvirus
Eel River basin pequenovirus,RefSeq-94,,Microviridae,,
Enterobacter phage Arya,RefSeq-94,Caudovirales,Myoviridae,,Jilinvirus
Enterobacter phage CC31,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus
Enterobacter phage E-2,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacter phage E-3,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacter phage EcP1,RefSeq-94,Caudovirales,Podoviridae,,
Enterobacter phage Ec_L1,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Eclunavirus
Enterobacter phage Enc34,RefSeq-94,Caudovirales,Siphoviridae,,Chivirus
Enterobacter phage PG7,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus
Enterobacter phage Tyrion,RefSeq-94,Caudovirales,Podoviridae,,Uetakevirus
Enterobacter phage phiEap-1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Przondovirus
Enterobacter phage phiEap-2,RefSeq-94,Caudovirales,Siphoviridae,Guernseyvirinae,Cornellvirus
Enterobacter phage phiEap-3,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Enterobacteria phage 13a,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacteria phage 285P,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacteria phage 933W,RefSeq-94,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Enterobacteria phage 9g,RefSeq-94,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage BA14,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacteria phage BP-4795,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage Bp7,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage C-1 INW-2012,RefSeq-94,,Leviviridae,,Levivirus
Enterobacteria phage DE3,RefSeq-94,Caudovirales,Siphoviridae,,Lambdavirus
Enterobacteria phage ES18,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage EcoDS1,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacteria phage G4,RefSeq-94,,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage GEC-3S,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Krischvirus
Enterobacteria phage HK106,RefSeq-94,Caudovirales,Siphoviridae,,Hk97virus
Enterobacteria phage HK140,RefSeq-94,Caudovirales,Siphoviridae,,Hendrixvirus
Enterobacteria phage HK225,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage Hgal1,RefSeq-94,,Leviviridae,,Levivirus
Enterobacteria phage ID18 sensu lato,RefSeq-94,,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage ID2 Moscow/ID/2001,RefSeq-94,,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage IME08,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage IME10,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage If1,RefSeq-94,,Inoviridae,,
Enterobacteria phage Ike,RefSeq-94,,Inoviridae,,Lineavirus
Enterobacteria phage J8-65,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Enterobacteria phage JS10,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage JenK1,RefSeq-94,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage JenP1,RefSeq-94,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage JenP2,RefSeq-94,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage K1F,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacteria phage M,RefSeq-94,,Leviviridae,,Levivirus
Enterobacteria phage MS2,RefSeq-94,,Leviviridae,,Levivirus
Enterobacteria phage P4,RefSeq-94,Caudovirales,,,
Enterobacteria phage P88,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Enterobacteria phage PR4,RefSeq-94,,Tectiviridae,,Alphatectivirus
Enterobacteria phage PRD1,RefSeq-94,,Tectiviridae,,Alphatectivirus
Enterobacteria phage Phi1,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus
Enterobacteria phage RB27,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Enterobacteria phage RB49,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Rb49virus
Enterobacteria phage RB51,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Enterobacteria phage RB68,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Tequatrovirus
Enterobacteria phage RB69,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Enterobacteria phage SP,RefSeq-94,,Leviviridae,,Allolevivirus
Enterobacteria phage ST104,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage Sf101,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage SfI,RefSeq-94,Caudovirales,Myoviridae,,
Enterobacteria phage SfV,RefSeq-94,Caudovirales,Myoviridae,,
Enterobacteria phage St-1,RefSeq-94,,Microviridae,Bullavirinae,Alpha3microvirus
Enterobacteria phage T3,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Teseptimavirus
Enterobacteria phage T7,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,T7virus
Enterobacteria phage UAB_Phi20,RefSeq-94,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage UAB_Phi78,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Zindervirus
Enterobacteria phage VT2-Sakai,RefSeq-94,Caudovirales,Podoviridae,Sepvirinae,Traversvirus
Enterobacteria phage VT2phi_272,RefSeq-94,Caudovirales,Podoviridae,Sepvirinae,Oslovirus
Enterobacteria phage WA13 sensu lato,RefSeq-94,,Microviridae,Bullavirinae,Alphatrevirus
Enterobacteria phage YYZ-2008,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage alpha3,RefSeq-94,,Microviridae,Bullavirinae,Alpha3microvirus
Enterobacteria phage cdtI,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage fd,RefSeq-94,,Inoviridae,,Inovirus
Enterobacteria phage fiAA91-ss,RefSeq-94,Caudovirales,Myoviridae,Peduovirinae,Peduovirus
Enterobacteria phage mEp043 c-1,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage mEp235,RefSeq-94,Caudovirales,Siphoviridae,,Hendrixvirus
Enterobacteria phage mEp237,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage mEp460,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage phi80,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteria phage phi92,RefSeq-94,Caudovirales,Myoviridae,,
Enterobacteria phage phiEcoM-GJ1,RefSeq-94,Caudovirales,Myoviridae,,
Enterobacteria phage phiP27,RefSeq-94,Caudovirales,Myoviridae,,
Enterobacteria phage vB_EcoM_VR5,RefSeq-94,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage vB_EcoP_ACG-C91,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Zindervirus
Enterobacteria phage vB_EcoS_NBD2,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Eclunavirus
Enterobacteria phage vB_EcoS_Rogue1,RefSeq-94,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Enterobacteria phage vB_KleM-RaK2,RefSeq-94,Caudovirales,Myoviridae,,Alcyoneusvirus
Enterobacterial phage mEp213,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacterial phage mEp390,RefSeq-94,Caudovirales,Siphoviridae,,
Enterobacteriaphage UAB_Phi87,RefSeq-94,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Enterococcus phage AUEF3,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage BC611,RefSeq-94,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage ECP3,RefSeq-94,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage EF62phi,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Enterococcus phage EFAP-1,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage EFC-1,RefSeq-94,Caudovirales,Siphoviridae,,
Enterococcus phage EFDG1,RefSeq-94,Caudovirales,Herelleviridae,Brockvirinae,
Enterococcus phage EFLK1,RefSeq-94,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage EFRM31,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage Ec-ZZ2,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage EfaCPT1,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage IME-EF4,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage IME-EFm1,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage IME-EFm5,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage IMEEF1,RefSeq-94,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage IME_EF3,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage LY0322,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage PMBT2,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage SANTOR1,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage SAP6,RefSeq-94,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage VD13,RefSeq-94,Caudovirales,Siphoviridae,,Sap6virus
Enterococcus phage phiEF24C,RefSeq-94,Caudovirales,Herelleviridae,Brockvirinae,Kochikohdavirus
Enterococcus phage phiEf11,RefSeq-94,Caudovirales,Siphoviridae,,
Enterococcus phage phiFL1A,RefSeq-94,Caudovirales,Siphoviridae,,Phifelvirus
Enterococcus phage phiFL2A,RefSeq-94,Caudovirales,Siphoviridae,,Phifelvirus
Enterococcus phage phiFL3A,RefSeq-94,Caudovirales,Siphoviridae,,Phifelvirus
Enterococcus phage phiFL4A,RefSeq-94,Caudovirales,Siphoviridae,,
Enterococcus phage phiSHEF2,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage phiSHEF4,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage phiSHEF5,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaP_IME195,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Enterococcus phage vB_EfaS_AL2,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaS_IME196,RefSeq-94,Caudovirales,Siphoviridae,,Efquatrovirus
Enterococcus phage vB_EfaS_IME197,RefSeq-94,Caudovirales,Siphoviridae,,
Enterococcus phage vB_EfaS_IME198,RefSeq-94,Caudovirales,Siphoviridae,,Saphexavirus
Enterococcus phage vB_Efae230P-4,RefSeq-94,Caudovirales,Podoviridae,Picovirinae,
Erwinia amylovora phage Era103,RefSeq-94,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
