Organism/Name,origin,order,family,subfamily,genus
Bacillus phage Waukesha92,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage Wip1,RefSeq-97,Kalamavirales,Tectiviridae,,Betatectivirus
Bacillus phage Zuko,RefSeq-97,Caudovirales,Herelleviridae,Bastillevirinae,Wphvirus
Bacillus phage phBC6A51,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phBC6A52,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phIS3501,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phi105,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phi4B1,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phi4J1,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phiAGATE,RefSeq-97,Caudovirales,Myoviridae,Bastillevirinae,Agatevirus
Bacillus phage phiCM3,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage phiNIT1,RefSeq-97,Caudovirales,Myoviridae,Bastillevirinae,Nit1virus
Bacillus phage vB_BanS-Tsamsa,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage vB_BceM_Bc431v3,RefSeq-97,Caudovirales,Myoviridae,Bastillevirinae,Bc431virus
Bacillus phage vB_BhaS-171,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus phage vB_BtS_BMBtp3,RefSeq-97,Caudovirales,Siphoviridae,,
Bacillus virus 1,RefSeq-97,Caudovirales,Myoviridae,,Svunavirus
Bacillus virus 250,RefSeq-97,Caudovirales,Siphoviridae,,Cecivirus
Bacillus virus AP50,RefSeq-97,Kalamavirales,Tectiviridae,,Betatectivirus
Bacillus virus Andromeda,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus B103,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,Phi29virus
Bacillus virus BM15,RefSeq-97,Caudovirales,Myoviridae,Bastillevirinae,Bc431virus
Bacillus virus BMBtp2,RefSeq-97,Caudovirales,Siphoviridae,,Tp21virus
Bacillus virus Blastoid,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Curly,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Eoghan,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Finn,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus G,RefSeq-97,Caudovirales,Myoviridae,,
Bacillus virus GA1,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,Phi29virus
Bacillus virus Glittering,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus IEBH,RefSeq-97,Caudovirales,Siphoviridae,,Cecivirus
Bacillus virus PBS1,RefSeq-97,Caudovirales,Myoviridae,,
Bacillus virus Riggi,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus SPO1,RefSeq-97,Caudovirales,Myoviridae,Spounavirinae,Spo1virus
Bacillus virus SPbeta,RefSeq-97,Caudovirales,Siphoviridae,,Spbetavirus
Bacillus virus Taylor,RefSeq-97,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Wbeta,RefSeq-97,Caudovirales,Siphoviridae,,Wbetavirus
Bacillus virus phi29,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,Phi29virus
Bacteriophage APSE-2,RefSeq-97,Caudovirales,Podoviridae,,
Bacteriophage Lily,RefSeq-97,Caudovirales,,,Lilyvirus
Bacteroides phage B124-14,RefSeq-97,Caudovirales,Siphoviridae,,
Bacteroides phage B40-8,RefSeq-97,Caudovirales,Siphoviridae,,
Bdellovibrio phage phi1402,RefSeq-97,Caudovirales,Myoviridae,,
Bdellovibrio phage phi1422,RefSeq-97,Caudovirales,Myoviridae,,
Bdellovibrio phage phiMH2K,RefSeq-97,Petitvirales,Microviridae,Gokushovirinae,Bdellomicrovirus
Bordetella virus BPP1,RefSeq-97,Caudovirales,Podoviridae,,Bpp1virus
Brevibacillus phage Abouo,RefSeq-97,Caudovirales,Myoviridae,,Abouovirus
Brevibacillus phage Davies,RefSeq-97,Caudovirales,Myoviridae,,Abouovirus
Brevibacillus phage Jenst,RefSeq-97,Caudovirales,Siphoviridae,,Jenstvirus
Brevibacillus phage Jimmer1,RefSeq-97,Caudovirales,Myoviridae,,Jimmervirus
Brevibacillus phage Jimmer2,RefSeq-97,Caudovirales,Myoviridae,,Jimmervirus
Brevibacillus phage Osiris,RefSeq-97,Caudovirales,Myoviridae,,Jimmervirus
Brevibacillus phage Sundance,RefSeq-97,Caudovirales,Siphoviridae,,
Brochothrix phage A9,RefSeq-97,Caudovirales,Herelleviridae,,
Brochothrix phage BL3,RefSeq-97,Caudovirales,Siphoviridae,,
Brochothrix phage NF5,RefSeq-97,Caudovirales,Siphoviridae,,
Brucella phage BiPBO1,RefSeq-97,Caudovirales,Siphoviridae,,
Brucella phage Pr,RefSeq-97,Caudovirales,Podoviridae,,Prtbvirus
Brucella phage Tb,RefSeq-97,Caudovirales,Podoviridae,,Prtbvirus
Burkholderia phage AH2,RefSeq-97,Caudovirales,Siphoviridae,,Ahduovirus
Burkholderia phage Bcep176,RefSeq-97,Caudovirales,Siphoviridae,,Stanholtvirus
Burkholderia phage BcepB1A,RefSeq-97,Caudovirales,Myoviridae,,
Burkholderia phage BcepGomr,RefSeq-97,Caudovirales,Siphoviridae,,
Burkholderia phage BcepNazgul,RefSeq-97,Caudovirales,Siphoviridae,,Nazgulvirus
Burkholderia phage JG068,RefSeq-97,Caudovirales,Autographiviridae,Okabevirinae,Mguuvirus
Burkholderia phage KL1,RefSeq-97,Caudovirales,Siphoviridae,,Septima3virus
Burkholderia phage KL3,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Tigrvirus
Burkholderia phage KS10,RefSeq-97,Caudovirales,Myoviridae,,
Burkholderia phage KS14,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Kisquattuordecimvirus
Burkholderia phage KS5,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Kisquinquevirus
Burkholderia phage KS9,RefSeq-97,Caudovirales,Siphoviridae,,Stanholtvirus
Burkholderia phage ST79,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,Nampongvirus
Burkholderia virus Bcep1,RefSeq-97,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus Bcep22,RefSeq-97,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus Bcep43,RefSeq-97,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus Bcep781,RefSeq-97,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus BcepC6B,RefSeq-97,Caudovirales,Podoviridae,,Bpp1virus
Burkholderia virus BcepF1,RefSeq-97,Caudovirales,Myoviridae,,Pbunavirus
Burkholderia virus BcepMu,RefSeq-97,Caudovirales,Myoviridae,,Bcepmuvirus
Burkholderia virus BcepNY3,RefSeq-97,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus Bcepil02,RefSeq-97,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus Bcepmigl,RefSeq-97,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus DC1,RefSeq-97,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus phi1026b,RefSeq-97,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phi52237,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phi6442,RefSeq-97,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phiE122,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phiE125,RefSeq-97,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phiE202,RefSeq-97,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phiE255,RefSeq-97,Caudovirales,Myoviridae,,Bcepmuvirus
Campylobacter phage CP30A,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter phage PC14,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Fletchervirus
Campylobacter phage vB_CjeM_Los1,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Fletchervirus
Campylobacter virus CP21,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus CP220,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus CP81,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter virus CPX,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter virus CPt10,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus IBB35,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus NCTC12673,RefSeq-97,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Caulobacter phage CcrColossus,RefSeq-97,Caudovirales,Siphoviridae,Dolichocephalovirinae,Colossusvirus
Caulobacter phage Cr30,RefSeq-97,Caudovirales,Myoviridae,,
Caulobacter phage Percy,RefSeq-97,Caudovirales,Autographiviridae,,Percyvirus
Caulobacter phage phiCb5,RefSeq-97,Levivirales,Leviviridae,,
Caulobacter virus Karma,RefSeq-97,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Magneto,RefSeq-97,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Rogue,RefSeq-97,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Swift,RefSeq-97,Caudovirales,Siphoviridae,Dolichocephalovirinae,Phicbkvirus
Caulobacter virus phiCbK,RefSeq-97,Caudovirales,Siphoviridae,Dolichocephalovirinae,Phicbkvirus
Celeribacter phage P12053L,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi10:1,RefSeq-97,Caudovirales,Siphoviridae,,
Cellulophaga phage phi12:1,RefSeq-97,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi12:2,RefSeq-97,Petitvirales,Microviridae,,
Cellulophaga phage phi12a:1,RefSeq-97,Petitvirales,Microviridae,,
Cellulophaga phage phi13:2,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi14:2,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi17:1,RefSeq-97,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi17:2,RefSeq-97,Caudovirales,Podoviridae,,Cba41virus
Cellulophaga phage phi18:1,RefSeq-97,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi18:3,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi19:1,RefSeq-97,Caudovirales,Siphoviridae,,
Cellulophaga phage phi19:3,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi38:1,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi39:1,RefSeq-97,Caudovirales,Siphoviridae,,
Cellulophaga phage phi46:1,RefSeq-97,Caudovirales,Siphoviridae,,
Cellulophaga phage phi46:3,RefSeq-97,Caudovirales,Podoviridae,,
Cellulophaga phage phi48:2,RefSeq-97,,,,
Cellulophaga phage phi4:1,RefSeq-97,Caudovirales,Podoviridae,,Cba41virus
Cellulophaga phage phiSM,RefSeq-97,Caudovirales,Myoviridae,,
Cellulophaga phage phiST,RefSeq-97,Caudovirales,Siphoviridae,,Cbastvirus
Chimpanzee faeces associated microphage 1,RefSeq-97,Petitvirales,Microviridae,,
Chimpanzee faeces associated microphage 2,RefSeq-97,Petitvirales,Microviridae,,
Chimpanzee faeces associated microphage 3,RefSeq-97,Petitvirales,Microviridae,,
Chlamydia phage 2,RefSeq-97,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia phage 4,RefSeq-97,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia virus CPAR39,RefSeq-97,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia virus Chp1,RefSeq-97,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Citrobacter phage CF1 ERZ-2017,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage CR44b,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Citrobacter phage CR8,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Caroctavirus
Citrobacter phage CVT22,RefSeq-97,Caudovirales,Podoviridae,,
Citrobacter phage IME-CF2,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Margaery,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Merlin,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage Michonne,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage Miller,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Moogle,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage Moon,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage Mordin,RefSeq-97,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage SH1,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Citrobacter phage SH2,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Citrobacter phage SH3,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Citrobacter phage SH4,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Citrobacter phage phiCFP-1,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Citrobacter phage vB_CfrM_CfP1,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter virus Stevie,RefSeq-97,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Clavibacter phage CMP1,RefSeq-97,Caudovirales,Siphoviridae,,Cimpunavirus
Clavibacter phage CN1A,RefSeq-97,Caudovirales,Siphoviridae,,Cinunavirus
Clostridium phage CDMH1,RefSeq-97,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage PhiS63,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage c-st,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phi24R,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage phi3626,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phi8074-B1,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCD111,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCD146,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCD211,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCD38-2,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCD481-1,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCD505,RefSeq-97,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiCD506,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCD6356,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCDHM11,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM13,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM19,RefSeq-97,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiCP13O,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCP26F,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCP34O,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCP39-O,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCP7R,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage phiCPV4,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage phiCT19406A,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCT19406B,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCT19406C,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCT453A,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCT453B,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCT9441A,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCTC2A,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiCTC2B,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiCTP1,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiMMP01,RefSeq-97,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP02,RefSeq-97,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP03,RefSeq-97,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP04,RefSeq-97,Caudovirales,Myoviridae,,
Clostridium phage phiSM101,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium phage phiZP2,RefSeq-97,Caudovirales,Podoviridae,Picovirinae,
Clostridium phage vB_CpeS-CP51,RefSeq-97,Caudovirales,Siphoviridae,,
Clostridium virus phiC2,RefSeq-97,Caudovirales,Myoviridae,,Cd119virus
Clostridium virus phiCD119,RefSeq-97,Caudovirales,Myoviridae,,Cd119virus
Clostridium virus phiCD27,RefSeq-97,Caudovirales,Myoviridae,,Cd119virus
Colwellia phage 9A,RefSeq-97,Caudovirales,Siphoviridae,,Franklinbayvirus
Corynebacterium phage BFK20,RefSeq-97,Caudovirales,Siphoviridae,,Sasvirus
Corynebacterium phage C3PO,RefSeq-97,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage Darwin,RefSeq-97,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage P1201,RefSeq-97,Caudovirales,Siphoviridae,,Chunghsingvirus
Corynebacterium phage Poushou,RefSeq-97,Caudovirales,Siphoviridae,,Poushouvirus
Corynebacterium phage Zion,RefSeq-97,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage phi673,RefSeq-97,Caudovirales,Siphoviridae,,Ikedavirus
Corynebacterium phage phi674,RefSeq-97,Caudovirales,Siphoviridae,,Ikedavirus
Croceibacter phage P2559S,RefSeq-97,Caudovirales,Siphoviridae,,
Croceibacter phage P2559Y,RefSeq-97,Caudovirales,Siphoviridae,,
Cronobacter phage CR3,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CR5,RefSeq-97,Caudovirales,Myoviridae,,Derbicusvirus
Cronobacter phage CR8,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CR9,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage Dev-CD-23823,RefSeq-97,Caudovirales,Autographiviridae,Melnykvirinae,Cronosvirus
Cronobacter phage Dev2,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Cronobacter phage ENT39118,RefSeq-97,Caudovirales,Siphoviridae,,
Cronobacter phage ENT47670,RefSeq-97,Caudovirales,Siphoviridae,,
Cronobacter phage PBES 02,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage S13,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage phiES15,RefSeq-97,Caudovirales,Siphoviridae,,
Cronobacter phage vB_CsaM_GAP161,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage vB_CsaM_GAP31,RefSeq-97,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Cronobacter phage vB_CsaM_GAP32,RefSeq-97,Caudovirales,Myoviridae,,Mimasvirus
Cronobacter phage vB_CsaP_GAP52,RefSeq-97,Caudovirales,Podoviridae,,
Cronobacter phage vB_CskP_GAP227,RefSeq-97,Caudovirales,Autographiviridae,Melnykvirinae,Cronosvirus
Cronobacter virus Esp2949-1,RefSeq-97,Caudovirales,Siphoviridae,Tunavirinae,
Cyanophage 9515-10a,RefSeq-97,Caudovirales,Autographiviridae,,Tangaroavirus
Cyanophage KBS-P-1A,RefSeq-97,Caudovirales,Autographiviridae,,
Cyanophage KBS-S-2A,RefSeq-97,Caudovirales,Siphoviridae,,
Cyanophage MED4-117,RefSeq-97,Caudovirales,Siphoviridae,,
Cyanophage NATL1A-7,RefSeq-97,Caudovirales,Autographiviridae,,Cheungvirus
Cyanophage NATL2A-133,RefSeq-97,Caudovirales,Autographiviridae,,Tangaroavirus
Cyanophage P-RSM1,RefSeq-97,Caudovirales,Myoviridae,,
Cyanophage P-RSM6,RefSeq-97,Caudovirales,Myoviridae,,Libanvirus
Cyanophage P-SSP2,RefSeq-97,Caudovirales,Autographiviridae,,Tritonvirus
Cyanophage P-TIM40,RefSeq-97,Caudovirales,Myoviridae,,Libanvirus
Cyanophage PP,RefSeq-97,Caudovirales,Podoviridae,,
Cyanophage PSS2,RefSeq-97,Caudovirales,Siphoviridae,,
Cyanophage S-RIM32,RefSeq-97,Caudovirales,Myoviridae,,
Cyanophage S-RIM50,RefSeq-97,Caudovirales,Myoviridae,,Neptunevirus
Cyanophage S-TIM5,RefSeq-97,Caudovirales,Myoviridae,,Aurunvirus
Cyanophage SS120-1,RefSeq-97,Caudovirales,Autographiviridae,,Banchanvirus
Cyanophage Syn30,RefSeq-97,Caudovirales,Myoviridae,,Leucotheavirus
Deep-sea thermophilic phage D6E,RefSeq-97,Caudovirales,Myoviridae,,
Delftia phage IME-DE1,RefSeq-97,Caudovirales,Autographiviridae,,Piedvirus
Delftia phage PhiW-14,RefSeq-97,Caudovirales,Myoviridae,,Ionavirus
Delftia phage RG-2014,RefSeq-97,Caudovirales,Podoviridae,,Jwalphavirus
Dickeya phage RC-2014,RefSeq-97,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus
Dickeya virus Limestone,RefSeq-97,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus
Dinoroseobacter phage DFL12phi1,RefSeq-97,Caudovirales,Podoviridae,,Dfl12virus
Dinoroseobacter phage vB_DshS-R5C,RefSeq-97,Caudovirales,Siphoviridae,,Nanhaivirus
Edwardsiella phage GF-2,RefSeq-97,Caudovirales,Myoviridae,,Gofduovirus
Edwardsiella phage KF-1,RefSeq-97,Caudovirales,Podoviridae,,Kf1virus
Edwardsiella phage MSW-3,RefSeq-97,Caudovirales,Myoviridae,,Msw3virus
Edwardsiella phage PEi20,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,
Edwardsiella phage PEi21,RefSeq-97,Caudovirales,Myoviridae,,Msw3virus
Edwardsiella phage eiAU,RefSeq-97,Caudovirales,Siphoviridae,,Eiauvirus
Edwardsiella phage eiAU-183,RefSeq-97,Caudovirales,Siphoviridae,,Eiauvirus
Eel River basin pequenovirus,RefSeq-97,Petitvirales,Microviridae,,
Enterobacter phage Arya,RefSeq-97,Caudovirales,Myoviridae,,Jilinvirus
Enterobacter phage CC31,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus
Enterobacter phage E-2,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Enterobacter phage E-3,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Enterobacter phage EcP1,RefSeq-97,Caudovirales,Podoviridae,,
Enterobacter phage Ec_L1,RefSeq-97,Caudovirales,Drexlerviridae,,Eclunavirus
Enterobacter phage Enc34,RefSeq-97,Caudovirales,Siphoviridae,,Chivirus
Enterobacter phage PG7,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Cc31virus
Enterobacter phage Tyrion,RefSeq-97,Caudovirales,Podoviridae,,Uetakevirus
Enterobacter phage phiEap-1,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Eapunavirus
Enterobacter phage phiEap-2,RefSeq-97,Caudovirales,Siphoviridae,Guernseyvirinae,Cornellvirus
Enterobacter phage phiEap-3,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Enterobacter virus F20,RefSeq-97,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Enterobacteria phage 13a,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Enterobacteria phage 285P,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Enterobacteria phage 933W,RefSeq-97,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Enterobacteria phage 9g,RefSeq-97,Caudovirales,Siphoviridae,,Nonagvirus
Enterobacteria phage BA14,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Berlinvirus
Enterobacteria phage BP-4795,RefSeq-97,Caudovirales,Siphoviridae,,
Enterobacteria phage Bp7,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage C-1 INW-2012,RefSeq-97,Levivirales,Leviviridae,,Levivirus
Enterobacteria phage DE3,RefSeq-97,Caudovirales,Siphoviridae,,Lambdavirus
Enterobacteria phage ES18,RefSeq-97,Caudovirales,Siphoviridae,,
Enterobacteria phage EcoDS1,RefSeq-97,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
Enterobacteria phage G4,RefSeq-97,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage GEC-3S,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Krischvirus
Enterobacteria phage HK106,RefSeq-97,Caudovirales,Siphoviridae,,Hk97virus
Enterobacteria phage HK140,RefSeq-97,Caudovirales,Siphoviridae,,Hendrixvirus
Enterobacteria phage HK225,RefSeq-97,Caudovirales,Siphoviridae,,
Enterobacteria phage Hgal1,RefSeq-97,Levivirales,Leviviridae,,Levivirus
Enterobacteria phage ID18 sensu lato,RefSeq-97,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage ID2 Moscow/ID/2001,RefSeq-97,Petitvirales,Microviridae,Bullavirinae,G4microvirus
Enterobacteria phage IME08,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage IME10,RefSeq-97,Caudovirales,Podoviridae,,Lederbergvirus
Enterobacteria phage If1,RefSeq-97,Tubulavirales,Inoviridae,,Infulavirus
Enterobacteria phage Ike,RefSeq-97,Tubulavirales,Inoviridae,,Lineavirus
Enterobacteria phage J8-65,RefSeq-97,Caudovirales,Autographiviridae,,
Enterobacteria phage JS10,RefSeq-97,Caudovirales,Myoviridae,Tevenvirinae,Js98virus
Enterobacteria phage JenK1,RefSeq-97,Caudovirales,Siphoviridae,,Nonagvirus
