Organism/Name,origin,order,family,subfamily,genus
Bacillus phage Zuko,RefSeq-v99,Caudovirales,Herelleviridae,Bastillevirinae,Wphvirus
Bacillus phage phBC6A51,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phBC6A52,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phIS3501,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phi105,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phi4B1,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phi4J1,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phiAGATE,RefSeq-v99,Caudovirales,Myoviridae,Bastillevirinae,Agatevirus
Bacillus phage phiCM3,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage phiNIT1,RefSeq-v99,Caudovirales,Myoviridae,Bastillevirinae,Nit1virus
Bacillus phage vB_BanS-Tsamsa,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage vB_BboS-125,RefSeq-v99,Caudovirales,Myoviridae,,
Bacillus phage vB_BceM_Bc431v3,RefSeq-v99,Caudovirales,Myoviridae,Bastillevirinae,Bc431virus
Bacillus phage vB_BceS-MY192,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage vB_BhaS-171,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage vB_BmeM-Goe8,RefSeq-v99,Caudovirales,Herelleviridae,Bastillevirinae,
Bacillus phage vB_BsuM-Goe3,RefSeq-v99,Caudovirales,Herelleviridae,Bastillevirinae,
Bacillus phage vB_BtS_B83,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage vB_BtS_BMBtp14,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus phage vB_BtS_BMBtp3,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacillus virus 1,RefSeq-v99,Caudovirales,Myoviridae,,Svunavirus
Bacillus virus 250,RefSeq-v99,Caudovirales,Siphoviridae,,Cecivirus
Bacillus virus AP50,RefSeq-v99,Kalamavirales,Tectiviridae,,Betatectivirus
Bacillus virus Andromeda,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus B103,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,Phi29virus
Bacillus virus BM15,RefSeq-v99,Caudovirales,Myoviridae,Bastillevirinae,Bc431virus
Bacillus virus BMBtp2,RefSeq-v99,Caudovirales,Siphoviridae,,Tp21virus
Bacillus virus Blastoid,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Curly,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Eoghan,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Finn,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus G,RefSeq-v99,Caudovirales,Myoviridae,,
Bacillus virus GA1,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,Phi29virus
Bacillus virus Glittering,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus IEBH,RefSeq-v99,Caudovirales,Siphoviridae,,Cecivirus
Bacillus virus PBS1,RefSeq-v99,Caudovirales,Myoviridae,,
Bacillus virus Riggi,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus SPO1,RefSeq-v99,Caudovirales,Myoviridae,Spounavirinae,Spo1virus
Bacillus virus SPbeta,RefSeq-v99,Caudovirales,Siphoviridae,,Spbetavirus
Bacillus virus Taylor,RefSeq-v99,Caudovirales,Siphoviridae,,Andromedavirus
Bacillus virus Wbeta,RefSeq-v99,Caudovirales,Siphoviridae,,Wbetavirus
Bacillus virus phi29,RefSeq-v99,Caudovirales,Podoviridae,Picovirinae,Phi29virus
Bacteriophage APSE-2,RefSeq-v99,Caudovirales,Podoviridae,,
Bacteriophage Lily,RefSeq-v99,Caudovirales,,,Lilyvirus
Bacteriophage sp.,RefSeq-v99,,,,
Bacteroides phage B124-14,RefSeq-v99,Caudovirales,Siphoviridae,,
Bacteroides phage B40-8,RefSeq-v99,Caudovirales,Siphoviridae,,
Bdellovibrio phage phi1402,RefSeq-v99,Caudovirales,Myoviridae,,
Bdellovibrio phage phi1422,RefSeq-v99,Caudovirales,Myoviridae,,
Bdellovibrio phage phiMH2K,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Bdellomicrovirus
Bordetella phage vB_BbrM_PHB04,RefSeq-v99,Caudovirales,Myoviridae,,Phabquatrovirus
Bordetella virus BPP1,RefSeq-v99,Caudovirales,Podoviridae,,Bpp1virus
Brevibacillus phage Abouo,RefSeq-v99,Caudovirales,Myoviridae,,Abouovirus
Brevibacillus phage Davies,RefSeq-v99,Caudovirales,Myoviridae,,Abouovirus
Brevibacillus phage Jenst,RefSeq-v99,Caudovirales,Siphoviridae,,Jenstvirus
Brevibacillus phage Jimmer1,RefSeq-v99,Caudovirales,Myoviridae,,Jimmervirus
Brevibacillus phage Jimmer2,RefSeq-v99,Caudovirales,Myoviridae,,Jimmervirus
Brevibacillus phage Osiris,RefSeq-v99,Caudovirales,Myoviridae,,Jimmervirus
Brevibacillus phage Sundance,RefSeq-v99,Caudovirales,Siphoviridae,,
Brevibacterium phage LuckyBarnes,RefSeq-v99,Caudovirales,Siphoviridae,,Luckybarnesvirus
Brochothrix phage A9,RefSeq-v99,Caudovirales,Herelleviridae,,
Brochothrix phage BL3,RefSeq-v99,Caudovirales,Siphoviridae,,
Brochothrix phage NF5,RefSeq-v99,Caudovirales,Siphoviridae,,
Brucella phage BiPBO1,RefSeq-v99,Caudovirales,Siphoviridae,,
Brucella phage Pr,RefSeq-v99,Caudovirales,Podoviridae,,Prtbvirus
Brucella phage Tb,RefSeq-v99,Caudovirales,Podoviridae,,Prtbvirus
Burkholderia phage Bcep176,RefSeq-v99,Caudovirales,Siphoviridae,,
Burkholderia phage BcepB1A,RefSeq-v99,Caudovirales,Myoviridae,,
Burkholderia phage BcepGomr,RefSeq-v99,Caudovirales,Siphoviridae,,
Burkholderia phage BcepNazgul,RefSeq-v99,Caudovirales,Siphoviridae,,Nazgulvirus
Burkholderia phage Bp-AMP1,RefSeq-v99,Caudovirales,Autographiviridae,Okabevirinae,Ampunavirus
Burkholderia phage JG068,RefSeq-v99,Caudovirales,Autographiviridae,Okabevirinae,Mguuvirus
Burkholderia phage KL3,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Tigrvirus
Burkholderia phage KS10,RefSeq-v99,Caudovirales,Myoviridae,,
Burkholderia phage KS14,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Kisquattuordecimvirus
Burkholderia phage KS5,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Kisquinquevirus
Burkholderia phage KS9,RefSeq-v99,Caudovirales,Siphoviridae,,
Burkholderia phage ST79,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Nampongvirus
Burkholderia phage phiE125,RefSeq-v99,Caudovirales,Siphoviridae,,E125virus
Burkholderia phage vB_BceM_AP3,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Kisquinquevirus
Burkholderia phage vB_BceS_AH2,RefSeq-v99,Caudovirales,Siphoviridae,,Ahduovirus
Burkholderia phage vB_BceS_KL1,RefSeq-v99,Caudovirales,Siphoviridae,,Septima3virus
Burkholderia phage vB_BmuP_KL4,RefSeq-v99,Caudovirales,Podoviridae,,Kelquatrovirus
Burkholderia virus Bcep1,RefSeq-v99,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus Bcep22,RefSeq-v99,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus Bcep43,RefSeq-v99,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus Bcep781,RefSeq-v99,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus BcepC6B,RefSeq-v99,Caudovirales,Podoviridae,,Bpp1virus
Burkholderia virus BcepF1,RefSeq-v99,Caudovirales,Myoviridae,,Pbunavirus
Burkholderia virus BcepMu,RefSeq-v99,Caudovirales,Myoviridae,,Bcepmuvirus
Burkholderia virus BcepNY3,RefSeq-v99,Caudovirales,Myoviridae,,Bcep78virus
Burkholderia virus Bcepil02,RefSeq-v99,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus Bcepmigl,RefSeq-v99,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus DC1,RefSeq-v99,Caudovirales,Podoviridae,,Bcep22virus
Burkholderia virus phi1026b,RefSeq-v99,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phi52237,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phi6442,RefSeq-v99,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phiE122,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phiE125,RefSeq-v99,Caudovirales,Siphoviridae,,E125virus
Burkholderia virus phiE202,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,P2virus
Burkholderia virus phiE255,RefSeq-v99,Caudovirales,Myoviridae,,Bcepmuvirus
Butyrivibrio virus Arawn,RefSeq-v99,Caudovirales,Siphoviridae,,
Campylobacter phage CP30A,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter phage PC14,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Fletchervirus
Campylobacter phage vB_CjeM_Los1,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Fletchervirus
Campylobacter virus CP21,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus CP220,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus CP81,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter virus CPX,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Campylobacter virus CPt10,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus IBB35,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp220virus
Campylobacter virus NCTC12673,RefSeq-v99,Caudovirales,Myoviridae,Eucampyvirinae,Cp8virus
Caulobacter phage CcrBL10,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Poindextervirus
Caulobacter phage CcrBL9,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Bertelyvirus
Caulobacter phage CcrColossus,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Colossusvirus
Caulobacter phage CcrPW,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Colossusvirus
Caulobacter phage CcrSC,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Bertelyvirus
Caulobacter phage Cr30,RefSeq-v99,Caudovirales,Myoviridae,,
Caulobacter phage Lullwater,RefSeq-v99,Caudovirales,Autographiviridae,,Lullwatervirus
Caulobacter phage Percy,RefSeq-v99,Caudovirales,Autographiviridae,,Percyvirus
Caulobacter phage Sansa,RefSeq-v99,Caudovirales,Siphoviridae,,Sansavirus
Caulobacter phage Seuss,RefSeq-v99,Caudovirales,Siphoviridae,,Seussvirus
Caulobacter phage phiCb5,RefSeq-v99,Levivirales,Leviviridae,,
Caulobacter virus Karma,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Phicbkvirus
Caulobacter virus Magneto,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Phicbkvirus
Caulobacter virus Rogue,RefSeq-v99,Caudovirales,Siphoviridae,,Phicbkvirus
Caulobacter virus Swift,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Phicbkvirus
Caulobacter virus phiCbK,RefSeq-v99,Caudovirales,Siphoviridae,Dolichocephalovirinae,Phicbkvirus
Celeribacter phage P12053L,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi10:1,RefSeq-v99,Caudovirales,Siphoviridae,,
Cellulophaga phage phi12:1,RefSeq-v99,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi12:2,RefSeq-v99,Petitvirales,Microviridae,,
Cellulophaga phage phi12a:1,RefSeq-v99,Petitvirales,Microviridae,,
Cellulophaga phage phi13:2,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi14:2,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi17:1,RefSeq-v99,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi17:2,RefSeq-v99,Caudovirales,Podoviridae,,Cba41virus
Cellulophaga phage phi18:1,RefSeq-v99,Caudovirales,Siphoviridae,,Cba181virus
Cellulophaga phage phi18:3,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi19:1,RefSeq-v99,Caudovirales,Siphoviridae,,
Cellulophaga phage phi19:3,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi38:1,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi39:1,RefSeq-v99,Caudovirales,Siphoviridae,,
Cellulophaga phage phi46:1,RefSeq-v99,Caudovirales,Siphoviridae,,
Cellulophaga phage phi46:3,RefSeq-v99,Caudovirales,Podoviridae,,
Cellulophaga phage phi48:2,RefSeq-v99,,,,
Cellulophaga phage phi4:1,RefSeq-v99,Caudovirales,Podoviridae,,Cba41virus
Cellulophaga phage phiSM,RefSeq-v99,Caudovirales,Myoviridae,,
Cellulophaga phage phiST,RefSeq-v99,Caudovirales,Siphoviridae,,Cbastvirus
Chlamydia phage 2,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia phage 4,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia phage CPG1,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia virus CPAR39,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Chlamydia virus Chp1,RefSeq-v99,Petitvirales,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Citrobacter phage CF1 DK-2017,RefSeq-v99,Caudovirales,Drexlerviridae,Tempevirinae,Tlsvirus
Citrobacter phage CF1 ERZ-2017,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage CR44b,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Citrobacter phage CR8,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Caroctavirus
Citrobacter phage CVT22,RefSeq-v99,Caudovirales,Podoviridae,,
Citrobacter phage IME-CF2,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Margaery,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Merlin,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage Michonne,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage Miller,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage Moogle,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage Moon,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,Moonvirus
Citrobacter phage Mordin,RefSeq-v99,Caudovirales,Myoviridae,Ounavirinae,Mooglevirus
Citrobacter phage SH1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Citrobacter phage SH2,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Citrobacter phage SH3,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Citrobacter phage SH4,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Citrobacter phage Sazh,RefSeq-v99,Caudovirales,Drexlerviridae,Tempevirinae,Tlsvirus
Citrobacter phage phiCFP-1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Teetrevirus
Citrobacter phage vB_CfrM_CfP1,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Citrobacter phage vB_CroP_CrRp3,RefSeq-v99,Caudovirales,Autographiviridae,Molineuxvirinae,Vectrevirus
Citrobacter virus Stevie,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Clavibacter phage CMP1,RefSeq-v99,Caudovirales,Siphoviridae,,Cimpunavirus
Clavibacter phage CN1A,RefSeq-v99,Caudovirales,Siphoviridae,,Cinunavirus
Clostridium phage CDKM15,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage CDKM9,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage CDMH1,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage CPD2,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage CPS1,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage CPS2,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage CpV1,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage PhiS63,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage c-st,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phi24R,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage phi3626,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phi8074-B1,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCD111,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCD146,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCD211,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCD38-2,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCD481-1,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCD505,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiCD506,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCD6356,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCDHM11,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM13,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM14,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCDHM19,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiCP13O,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCP26F,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCP34O,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCP39-O,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCP7R,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage phiCPV4,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage phiCT19406A,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCT19406B,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCT19406C,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCT453A,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCT453B,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCT9441A,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCTC2A,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiCTC2B,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiCTP1,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiMMP01,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP02,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP03,RefSeq-v99,Caudovirales,Myoviridae,,Lubbockvirus
Clostridium phage phiMMP04,RefSeq-v99,Caudovirales,Myoviridae,,
Clostridium phage phiSM101,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium phage phiZP2,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage susfortuna,RefSeq-v99,Caudovirales,Podoviridae,,
Clostridium phage vB_CpeS-CP51,RefSeq-v99,Caudovirales,Siphoviridae,,
Clostridium virus phiC2,RefSeq-v99,Caudovirales,Myoviridae,,Cd119virus
Clostridium virus phiCD119,RefSeq-v99,Caudovirales,Myoviridae,,Cd119virus
Clostridium virus phiCD27,RefSeq-v99,Caudovirales,Myoviridae,,Cd119virus
Colwellia phage 9A,RefSeq-v99,Caudovirales,Siphoviridae,,Franklinbayvirus
Corynebacterium phage Adelaide,RefSeq-v99,Caudovirales,Siphoviridae,,Samwavirus
Corynebacterium phage BFK20,RefSeq-v99,Caudovirales,Siphoviridae,,Sasvirus
Corynebacterium phage C3PO,RefSeq-v99,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage Darwin,RefSeq-v99,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage Dina,RefSeq-v99,Caudovirales,Siphoviridae,,Samwavirus
Corynebacterium phage Juicebox,RefSeq-v99,Caudovirales,Siphoviridae,,Juiceboxvirus
Corynebacterium phage Lederberg,RefSeq-v99,Caudovirales,Siphoviridae,,Samwavirus
Corynebacterium phage P1201,RefSeq-v99,Caudovirales,Siphoviridae,,Chunghsingvirus
Corynebacterium phage Poushou,RefSeq-v99,Caudovirales,Siphoviridae,,Poushouvirus
Corynebacterium phage SamW,RefSeq-v99,Caudovirales,Siphoviridae,,Samwavirus
Corynebacterium phage StAB,RefSeq-v99,Caudovirales,Siphoviridae,,Samwavirus
Corynebacterium phage Stiles,RefSeq-v99,Caudovirales,Siphoviridae,,Samwavirus
Corynebacterium phage Zion,RefSeq-v99,Caudovirales,Siphoviridae,,Ceetrepovirus
Corynebacterium phage phi673,RefSeq-v99,Caudovirales,Siphoviridae,,Ikedavirus
Corynebacterium phage phi674,RefSeq-v99,Caudovirales,Siphoviridae,,Ikedavirus
Croceibacter phage P2559S,RefSeq-v99,Caudovirales,Siphoviridae,,
Croceibacter phage P2559Y,RefSeq-v99,Caudovirales,Siphoviridae,,
Cronobacter phage CR3,RefSeq-v99,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CR5,RefSeq-v99,Caudovirales,Myoviridae,,Derbicusvirus
Cronobacter phage CR8,RefSeq-v99,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CR9,RefSeq-v99,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage CS01,RefSeq-v99,Caudovirales,Drexlerviridae,,Gyeonggidovirus
Cronobacter phage Dev-CD-23823,RefSeq-v99,Caudovirales,Autographiviridae,Melnykvirinae,Cronosvirus
Cronobacter phage Dev2,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Cronobacter phage ENT39118,RefSeq-v99,Caudovirales,Siphoviridae,,
Cronobacter phage ENT47670,RefSeq-v99,Caudovirales,Siphoviridae,,
Cronobacter phage ESSI-2,RefSeq-v99,Caudovirales,Myoviridae,Peduovirinae,Seongnamvirus
Cronobacter phage GW1,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Kayfunavirus
Cronobacter phage PBES 02,RefSeq-v99,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Cronobacter phage S13,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage phiES15,RefSeq-v99,Caudovirales,Siphoviridae,,
Cronobacter phage vB_CsaM_GAP161,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage vB_CsaM_GAP31,RefSeq-v99,Caudovirales,Myoviridae,Vequintavirinae,Se1virus
Cronobacter phage vB_CsaM_GAP32,RefSeq-v99,Caudovirales,Myoviridae,,Mimasvirus
Cronobacter phage vB_CsaM_leB,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage vB_CsaM_leE,RefSeq-v99,Caudovirales,Myoviridae,Tevenvirinae,
Cronobacter phage vB_CsaP_009,RefSeq-v99,Caudovirales,Podoviridae,,
Cronobacter phage vB_CsaP_GAP52,RefSeq-v99,Caudovirales,Podoviridae,,
Cronobacter phage vB_CskP_GAP227,RefSeq-v99,Caudovirales,Autographiviridae,Melnykvirinae,Cronosvirus
Cronobacter virus Esp2949-1,RefSeq-v99,Caudovirales,Siphoviridae,Tunavirinae,
Curvibacter phage P26059B,RefSeq-v99,Caudovirales,Autographiviridae,,Kalppathivirus
Cyanophage 9515-10a,RefSeq-v99,Caudovirales,Autographiviridae,,Tangaroavirus
Cyanophage KBS-P-1A,RefSeq-v99,Caudovirales,Autographiviridae,,
Cyanophage KBS-S-2A,RefSeq-v99,Caudovirales,Siphoviridae,,
Cyanophage MED4-117,RefSeq-v99,Caudovirales,Siphoviridae,,
Cyanophage NATL1A-7,RefSeq-v99,Caudovirales,Autographiviridae,,Cheungvirus
Cyanophage NATL2A-133,RefSeq-v99,Caudovirales,Autographiviridae,,Tangaroavirus
Cyanophage P-RSM1,RefSeq-v99,Caudovirales,Myoviridae,,
Cyanophage P-RSM6,RefSeq-v99,Caudovirales,Myoviridae,,Libanvirus
Cyanophage P-SSP2,RefSeq-v99,Caudovirales,Autographiviridae,,Tritonvirus
Cyanophage P-TIM40,RefSeq-v99,Caudovirales,Myoviridae,,Libanvirus
Cyanophage PP,RefSeq-v99,Caudovirales,Podoviridae,,
Cyanophage PSS2,RefSeq-v99,Caudovirales,Siphoviridae,,
Cyanophage S-RIM12,RefSeq-v99,Caudovirales,Myoviridae,,Brizovirus
Cyanophage S-RIM32,RefSeq-v99,Caudovirales,Myoviridae,,
Cyanophage S-RIM44,RefSeq-v99,Caudovirales,Myoviridae,,Vellamovirus
Cyanophage S-RIM50,RefSeq-v99,Caudovirales,Myoviridae,,Neptunevirus
Cyanophage S-TIM4,RefSeq-v99,Caudovirales,Myoviridae,,Thaumasvirus
Cyanophage S-TIM5,RefSeq-v99,Caudovirales,Myoviridae,,Aurunvirus
Cyanophage SS120-1,RefSeq-v99,Caudovirales,Autographiviridae,,Banchanvirus
Cyanophage Syn30,RefSeq-v99,Caudovirales,Myoviridae,,Leucotheavirus
Deep-sea thermophilic phage D6E,RefSeq-v99,Caudovirales,Myoviridae,,
Delftia phage IME-DE1,RefSeq-v99,Caudovirales,Autographiviridae,,Piedvirus
Delftia phage PhiW-14,RefSeq-v99,Caudovirales,Myoviridae,,Ionavirus
Delftia phage RG-2014,RefSeq-v99,Caudovirales,Podoviridae,,
Dickeya phage BF25/12,RefSeq-v99,Caudovirales,Autographiviridae,Corkvirinae,Stompvirus
Dickeya phage Dagda,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Aarhusvirus
Dickeya phage Katbat,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Aarhusvirus
Dickeya phage Luksen,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Aarhusvirus
Dickeya phage Mysterion,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Aarhusvirus
Dickeya phage Ninurta,RefSeq-v99,Caudovirales,Autographiviridae,Studiervirinae,Ningirsuvirus
Dickeya phage RC-2014,RefSeq-v99,Caudovirales,Ackermannviridae,Aglimvirinae,Limestonevirus
Dickeya phage vB_DsoM_AD1,RefSeq-v99,Caudovirales,Myoviridae,,Alexandravirus
