Organism/Name,origin,order,family,subfamily,genus
Mycobacterium phage ShiVal,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Shipwreck,RefSeq-88,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage SiSi,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage SkiPole,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Smeadley,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Sneeze,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Snenia,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Solon,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Soto,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Sparkdehlily,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Sparky,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Spud,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Squirty,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Stinger,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Suffolk,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage SweetiePie,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Swirley,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Swish,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage TM4,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Taj,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Tasp14,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Theia,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage TheloniousMonk,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Thibault,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Tiffany,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Tonenili,RefSeq-88,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Toto,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Trike,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Trixie,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Troll4,RefSeq-88,Caudovirales,Siphoviridae,,Pbi1virus
Mycobacterium phage Trouble,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Turbido,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Turj99,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Tweety,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage U2,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage UncleHowie,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage UnionJack,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Validus,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Velveteen,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Vincenzo,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Violet,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Vista,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage VohminGhazi,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Vortex,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage WIVsmall,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Wanda,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Wee,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Wheeler,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Whirlwind,RefSeq-88,Caudovirales,Siphoviridae,,
Mycobacterium phage Wildcat,RefSeq-88,Caudovirales,Siphoviridae,,Wildcatvirus
Mycobacterium phage Wile,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage XFactor,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Xeno,RefSeq-88,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Zaka,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage ZoeJ,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage vB_MapS_FF47,RefSeq-88,Caudovirales,Siphoviridae,,Ff47virus
Mycobacterium virus 244,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Acadian,RefSeq-88,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium virus Alma,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Angelica,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Ardmore,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Avani,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Babsiella,RefSeq-88,Caudovirales,Siphoviridae,Chebruvirinae,Brujitavirus
Mycobacterium virus Bethlehem,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Billknuckles,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Boomer,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Bron,RefSeq-88,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus Brujita,RefSeq-88,Caudovirales,Siphoviridae,Chebruvirinae,Brujitavirus
Mycobacterium virus Bruns,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Bxb1,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Bxz2,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus CJW1,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Che12,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Che8,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Che9c,RefSeq-88,Caudovirales,Siphoviridae,Chebruvirinae,Che9cvirus
Mycobacterium virus Che9d,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Corndog,RefSeq-88,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium virus Courthouse,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus Crimd,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus D29,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Deadp,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Doom,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Drago,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Euphoria,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Faith1,RefSeq-88,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus Fionnbarth,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Firecracker,RefSeq-88,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium virus Fruitloop,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Gumbie,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Halo,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium virus Jasper,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus KBG,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Kostya,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Kugel,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus L5,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Larva,RefSeq-88,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Liefie,RefSeq-88,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium virus Llij,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Lockley,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Omega,RefSeq-88,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus PMC,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Pacc40,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Peaches,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Perseus,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Porky,RefSeq-88,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Pukovnik,RefSeq-88,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Ramsey,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Rumpelstiltskin,RefSeq-88,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus SG4,RefSeq-88,Caudovirales,Siphoviridae,,Che8virus
Mycoplasma phage MAV1,RefSeq-88,,,,
Mycoplasma phage phiMFV1,RefSeq-88,,,,
Mycoplasma virus P1,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,
Myxococcus phage Mx8,RefSeq-88,Caudovirales,Podoviridae,,
Natrialba phage PhiCh1,RefSeq-88,Caudovirales,Myoviridae,,Myohalovirus
Nitrincola phage 1M3-16,RefSeq-88,Caudovirales,,,
Nocardia phage NBR1,RefSeq-88,Caudovirales,Siphoviridae,,
Nonlabens phage P12024L,RefSeq-88,Caudovirales,Siphoviridae,,P12024virus
Nonlabens phage P12024S,RefSeq-88,Caudovirales,Siphoviridae,,P12024virus
Oenococcus phage phi9805,RefSeq-88,,,,
Oenococcus phage phiS11,RefSeq-88,,,,
Oenococcus phage phiS13,RefSeq-88,,,,
Paenibacillus phage Diva,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Fern,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage HB10c2,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Harrison,RefSeq-88,Caudovirales,Siphoviridae,,Harrisonvirus
Paenibacillus phage PG1,RefSeq-88,Caudovirales,Siphoviridae,,
Paenibacillus phage Rani,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Sitara,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Tripp,RefSeq-88,Caudovirales,Siphoviridae,,
Paenibacillus phage Vegas,RefSeq-88,Caudovirales,Siphoviridae,,Vegasvirus
Paenibacillus phage Xenia,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage phiIBB_Pl23,RefSeq-88,Caudovirales,Siphoviridae,,Sitaravirus
Pantoea phage LIMElight,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pantoea phage LIMEzero,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Parabacteroides phage YZ-2015a,RefSeq-88,,Microviridae,,
Parabacteroides phage YZ-2015b,RefSeq-88,,Microviridae,,
Paracoccus phage vB_PmaS_IMEP1,RefSeq-88,Caudovirales,Siphoviridae,,
Pasteurella virus F108,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Pectobacterium bacteriophage PM2,RefSeq-88,Caudovirales,Myoviridae,,
Pectobacterium phage My1,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Pectobacterium phage PM1,RefSeq-88,Caudovirales,Myoviridae,,
Pectobacterium phage PP1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Pectobacterium phage PP16,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pectobacterium phage PP90,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pectobacterium phage Peat1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pectobacterium phage ZF40,RefSeq-88,Caudovirales,Myoviridae,,
Pectobacterium phage phiTE,RefSeq-88,Caudovirales,Myoviridae,Vequintavirinae,Cr3virus
Pediococcus virus cIP1,RefSeq-88,Caudovirales,Siphoviridae,,Phijl1virus
Pelagibacter phage HTVC008M,RefSeq-88,Caudovirales,Myoviridae,,
Pelagibacter phage HTVC010P,RefSeq-88,Caudovirales,Podoviridae,,
Pelagibacter phage HTVC011P,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pelagibacter phage HTVC019P,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Phage Gifsy-1,RefSeq-88,,,,
Phage Gifsy-2,RefSeq-88,,,,
Phage MP22,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Phormidium phage MIS-PhV1A,RefSeq-88,,,,
Phormidium phage MIS-PhV1B,RefSeq-88,,,,
Phormidium virus WMP3,RefSeq-88,Caudovirales,Podoviridae,,
Phormidium virus WMP4,RefSeq-88,Caudovirales,Podoviridae,,
Planktothrix phage PaV-LD,RefSeq-88,Caudovirales,Podoviridae,,
Podovirus Lau218,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Polaribacter phage P12002L,RefSeq-88,Caudovirales,Siphoviridae,,P12002virus
Polaribacter phage P12002S,RefSeq-88,Caudovirales,Siphoviridae,,P12002virus
Prochlorococcus phage MED4-184,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage MED4-213,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage P-GSP1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Prochlorococcus phage P-HM1,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage P-HM2,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage P-RSM4,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage P-SSM2,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,
Prochlorococcus phage P-SSM3,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage P-SSM4,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,
Prochlorococcus phage P-SSM7,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage P-SSP10,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Prochlorococcus phage P-SSP3,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Prochlorococcus phage P-TIM68,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus phage Syn1,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,
Prochlorococcus phage Syn33,RefSeq-88,Caudovirales,Myoviridae,,
Prochlorococcus virus PSSP7,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Propionibacterium phage ATCC29399B_C,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage ATCC29399B_T,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Attacne,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage B5,RefSeq-88,,Inoviridae,,
Propionibacterium phage BruceLethal,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Enoki,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Kubed,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Lauchelly,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Moyashi,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage MrAK,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Ouroboros,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P1.1,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P100D,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P100_1,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P100_A,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P101A,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P104A,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P105,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P14.4,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage P9.1,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PA1-14,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PA6,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PAC1,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PAD20,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PAS50,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PFR1,RefSeq-88,Caudovirales,Siphoviridae,,Pfr1virus
Propionibacterium phage PFR2,RefSeq-88,Caudovirales,Siphoviridae,,Pfr1virus
Propionibacterium phage PHL009M11,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL010M04,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL025M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL030N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL041M10,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL055N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL060L00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL067M10,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL070N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL071N05,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL082M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL085N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL092M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL095N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL111M01,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL112N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL113M01,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL114L00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL116M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL132N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL141N00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL150M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL152M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL171M01,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL179M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL199M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage PHL301M00,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Pacnes 2012-15,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Pirate,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Procrass1,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage QueenBey,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage SKKY,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Solid,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Stormborn,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Propionibacterium phage Wizzo,RefSeq-88,Caudovirales,Siphoviridae,,Pa6virus
Proteus phage PM 75,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Proteus phage PM 85,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Proteus phage PM 93,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Proteus phage PM16,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Proteus phage pPM_01,RefSeq-88,Caudovirales,Siphoviridae,,
Proteus phage vB_PmiM_Pm5461,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,
Proteus phage vB_PmiP_Pm5460,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Providencia phage Redjac,RefSeq-88,Caudovirales,Siphoviridae,,Chivirus
Pseudoalteromonas phage BS5,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudoalteromonas phage H101,RefSeq-88,Caudovirales,Myoviridae,,
Pseudoalteromonas phage H103,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudoalteromonas phage H105/1,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudoalteromonas phage PH1,RefSeq-88,Caudovirales,Podoviridae,,Kf1virus
Pseudoalteromonas phage Pq0,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudoalteromonas phage RIO-1,RefSeq-88,Caudovirales,Podoviridae,,
Pseudoalteromonas phage pYD6-A,RefSeq-88,Caudovirales,Podoviridae,,
Pseudoalteromonas virus PM2,RefSeq-88,,Corticoviridae,,Corticovirus
Pseudomonad phage gh-1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Pseudomonas phage 14-1,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage 201phi2-1,RefSeq-88,Caudovirales,Myoviridae,,Phikzvirus
Pseudomonas phage 73,RefSeq-88,Caudovirales,Siphoviridae,,Septima3virus
Pseudomonas phage AF,RefSeq-88,Caudovirales,Podoviridae,,
Pseudomonas phage Andromeda,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pseudomonas phage B3,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage Bf7,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,
Pseudomonas phage C11,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage CHA_P1,RefSeq-88,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage DL54,RefSeq-88,Caudovirales,Podoviridae,,Luz24virus
Pseudomonas phage DL60,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage DL62,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage DL64,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage DL68,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage EL,RefSeq-88,Caudovirales,Myoviridae,,Elvirus
Pseudomonas phage F10,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage F8,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage H70,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JBD18,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage JBD24,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JBD25,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage JBD30,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JBD44,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage JBD5,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JBD69,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JBD88a,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JBD93,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JD024,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage JG004,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage JG024,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage K5,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage K8,RefSeq-88,Caudovirales,Myoviridae,,Pakpunavirus
Pseudomonas phage KPP10,RefSeq-88,Caudovirales,Myoviridae,,Kpp10virus
Pseudomonas phage KPP12,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage KPP21,RefSeq-88,Caudovirales,Podoviridae,,Luz7virus
Pseudomonas phage KPP25,RefSeq-88,Caudovirales,Podoviridae,,Kpp25virus
Pseudomonas phage LBL3,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage LIT1,RefSeq-88,Caudovirales,Podoviridae,,Lit1virus
Pseudomonas phage LKA1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage LKD16,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage LMA2,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage LUZ19,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage LUZ7,RefSeq-88,Caudovirales,Podoviridae,,Luz7virus
Pseudomonas phage Lu11,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas phage MD8,RefSeq-88,Caudovirales,Siphoviridae,,
Pseudomonas phage MP1412,RefSeq-88,Caudovirales,Siphoviridae,,Yuavirus
Pseudomonas phage MP42,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage MP48,RefSeq-88,Caudovirales,Siphoviridae,,D3112virus
Pseudomonas phage MPK6,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage MPK7,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Phikmvvirus
Pseudomonas phage NH-4,RefSeq-88,Caudovirales,Myoviridae,,Pbunavirus
Pseudomonas phage NP1,RefSeq-88,Caudovirales,Siphoviridae,,Np1virus
Pseudomonas phage O4,RefSeq-88,,,,
Pseudomonas phage OBP,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas phage PA11,RefSeq-88,Caudovirales,Myoviridae,,
Pseudomonas phage PAE1,RefSeq-88,Caudovirales,Siphoviridae,,Yuavirus
Pseudomonas phage PAJU2,RefSeq-88,Caudovirales,Siphoviridae,,
